NombreProceso,NombreGrupo,Fecha,total_ejecucionesFecha,total_mipsFecha
*FILE/TRANSFER,FTP,2024-02-21,56686,0.37200519402968163
*FILE/TRANSFER,FTP,2024-02-20,56830,0.36632858215445907
*FILE/TRANSFER,MONITOREO,2024-02-20,3,1.4709532121080103e-05
*FILE/TRANSFER,OPERACION,2024-02-20,10,4.8729237260684515e-05
*FILE/TRANSFER,FTP,2024-02-19,56545,0.34559246083274
*FILE/TRANSFER,OPERACION,2024-02-19,6,2.5726032773463506e-05
*FILE/TRANSFER,FTP,2024-02-17,54169,0.2941802675069299
*FILE/TRANSFER,MONITOREO,2024-02-17,2,8.215430174007504e-06
*FILE/TRANSFER,FTP,2024-02-16,55239,0.2980007085612934
*FILE/TRANSFER,FTP,2024-02-15,55979,0.30697389871767794
*FILE/TRANSFER,OPERACION,2024-02-15,12,4.694531528004289e-05
*FILE/TRANSFER,FTP,2024-02-14,56705,0.30535090527781494
*FILE/TRANSFER,OPERACION,2024-02-13,10,4.0623346155663785e-05
*FILE/TRANSFER,MONITOREO,2024-02-12,2,8.090242666594058e-06
*FILE/TRANSFER,FTP,2024-02-12,58480,0.31124366903303313
*FILE/TRANSFER,FTP,2024-02-11,54689,0.2668464828726288
*FILE/TRANSFER,FTP,2024-02-10,53927,0.2988504970100559
*FILE/TRANSFER,MONITOREO,2024-02-09,2,8.184133297154142e-06
*FILE/TRANSFER,FTP,2024-02-09,56630,0.30777084238987373
*FILE/TRANSFER,OPERACION,2024-02-08,12,4.8525807561137665e-05
*FILE/TRANSFER,OPERACION,2024-02-07,12,4.650715900409581e-05
*FILE/TRANSFER,FTP,2024-02-07,55759,0.3045613633170001
*FILE/TRANSFER,MONITOREO,2024-02-06,2,7.855516090193844e-06
*FILE/TRANSFER,OPERACION,2024-02-06,16,5.940147226768094e-05
*FILE/TRANSFER,FTP,2024-02-06,58618,0.31930658952612834
*FILE/TRANSFER,FTP,2024-02-05,55201,0.2923257710689842
*FILE/TRANSFER,MONITOREO,2024-02-05,2,7.933758282327249e-06
*FILE/TRANSFER,FTP,2024-02-03,53977,0.29632800003255266
*FILE/TRANSFER,MONITOREO,2024-02-03,2,8.340617681420953e-06
*FILE/TRANSFER,FTP,2024-02-02,55128,0.3030437621099397
*FILE/TRANSFER,MONITOREO,2024-02-02,2,8.09024266659406e-06
*FILE/TRANSFER,FTP,2024-02-01,46989,0.2314027385393216
*FILE/TRANSFER,MONITOREO,2024-02-01,2,7.745977021207076e-06
*FILE/TRANSFER,OPERACION,2024-01-31,12,4.758690125553681e-05
*FILE/TRANSFER,FTP,2024-01-30,56690,0.3138249102483876
*FILE/TRANSFER,OPERACION,2024-01-29,12,4.4848424530867635e-05
*FILE/TRANSFER,MONITOREO,2024-01-29,2,7.730328582780395e-06
*FILE/TRANSFER,FTP,2024-01-29,56787,0.30251072935181184
*FILE/TRANSFER,FTP,2024-01-28,53805,0.26251026928772514
*FILE/TRANSFER,MONITOREO,2024-01-28,2,7.46430512952682e-06
*FILE/TRANSFER,OPERACION,2024-01-26,12,4.6006408974442026e-05
*FILE/TRANSFER,MONITOREO,2024-01-26,2,8.544047380967806e-06
*FILE/TRANSFER,FTP,2024-01-25,63381,0.34980043546475403
*FILE/TRANSFER,MONITOREO,2024-01-25,2,7.96505515918061e-06
*FILE/TRANSFER,FTP,2024-01-24,55865,0.29671101121148596
*FILE/TRANSFER,MONITOREO,2024-01-24,2,8.043297351314015e-06
*FILE/TRANSFER,OPERACION,2024-01-24,14,5.4081003202609415e-05
*FILE/TRANSFER,OPERACION,2024-01-23,12,4.9245635728764994e-05
*FILE/TRANSFER,FTP,2024-01-23,55897,0.3025579250421068
*FILE/TRANSFER,FTP,2024-01-22,57454,0.3148767826309935
*FILE/TRANSFER,OPERACION,2024-01-22,14,5.459740167068988e-05
*FILE/TRANSFER,FTP,2024-01-21,51298,0.2517070881479691
*FILE/TRANSFER,MONITOREO,2024-01-20,2,8.12153954344742e-06
*FILE/TRANSFER,OPERACION,2024-01-19,6,2.2580696649700628e-05
*FILE/TRANSFER,OPERACION,2024-01-18,16,6.678753520507433e-05
*FILE/TRANSFER,MONITOREO,2024-01-17,2,7.933758282327249e-06
*FILE/TRANSFER,FTP,2024-01-18,55573,0.30305122641506904
*FILE/TRANSFER,MONITOREO,2024-01-18,2,8.058945789740697e-06
*FILE/TRANSFER,FTP,2024-01-16,55217,0.2934311611110037
*FILE/TRANSFER,MONITOREO,2024-01-16,2,7.933758282327249e-06
*FILE/TRANSFER,OPERACION,2024-01-16,16,5.933887851397421e-05
*FILE/TRANSFER,FTP,2024-01-15,57935,0.30621006714119453
*FILE/TRANSFER,MONITOREO,2024-01-14,2,7.213930114699924e-06
*FILE/TRANSFER,FTP,2024-01-14,54630,0.26262151403650097
*FILE/TRANSFER,OPERACION,2024-01-12,12,4.5333526122094744e-05
*FILE/TRANSFER,FTP,2024-01-12,56953,0.30650590086964863
*FILE/TRANSFER,FTP,2023-12-31,39296,0.20322794423021956
*FILE/TRANSFER,MONITOREO,2023-12-31,2,7.433008252673458e-06
*FILE/TRANSFER,MONITOREO,2024-01-11,2,8.246727050860867e-06
*FILE/TRANSFER,OPERACION,2024-01-09,12,4.680447933420276e-05
*FILE/TRANSFER,FTP,2024-01-09,54453,0.2893006775460885
*FILE/TRANSFER,FTP,2024-01-08,52580,0.2648894735145467
*FILE/TRANSFER,MONITOREO,2024-01-07,2,7.94940672075393e-06
*FILE/TRANSFER,FTP,2024-01-05,56393,0.29411856571421585
*FILE/TRANSFER,OPERACION,2024-01-05,14,5.635002677447814e-05
*FILE/TRANSFER,MONITOREO,2024-01-05,2,7.63643795222031e-06
*FILE/TRANSFER,FTP,2024-01-04,57691,0.3200005508250374
*FILE/TRANSFER,MONITOREO,2024-01-04,2,8.012000474460652e-06
*FILE/TRANSFER,FTP,2024-01-03,54028,0.28119811955845286
*FILE/TRANSFER,FTP,2024-01-02,53916,0.26645611692764104
*FILE/TRANSFER,OPERACION,2024-01-02,7,2.76194938230919e-05
*FILE/TRANSFER,FTP,2024-01-01,28655,0.12937128955964416
*FILE/TRANSFER,FTP,2023-12-30,53579,0.29066877357242005
*FILE/TRANSFER,MONITOREO,2023-12-30,2,8.434508311981039e-06
*FILE/TRANSFER,OPERACION,2023-12-30,4,1.5116391520173809e-05
*FILE/TRANSFER,MONITOREO,2023-12-29,2,7.8085707749138e-06
*FILE/TRANSFER,UNISYS_UNASSIGNED,2023-12-29,1,4.193781498350498e-06
*FILE/TRANSFER,OPERACION,2023-12-29,14,5.588057362167772e-05
*FILE/TRANSFER,OPERACION,2023-12-28,12,4.581862771332186e-05
*FILE/TRANSFER,MONITOREO,2023-12-28,2,7.745977021207076e-06
*FILE/TRANSFER,MONITOREO,2023-12-26,2,7.714680144353714e-06
*FILE/TRANSFER,OPERACION,2023-12-26,14,5.653780803559832e-05
*FILE/TRANSFER,MONITOREO,2023-12-25,2,7.495602006380181e-06
*FILE/TRANSFER,FTP,2023-12-25,58930,0.29590974857028757
*FILE/TRANSFER,FTP,2023-12-24,54297,0.2673449482302776
*FILE/TRANSFER,MONITOREO,2023-12-24,2,7.620789513793629e-06
*FILE/TRANSFER,FTP,2023-12-23,57952,0.3219913764585642
*FILE/TRANSFER,MONITOREO,2023-12-22,2,7.980703597607292e-06
*FILE/TRANSFER,OPERACION,2023-12-22,8,3.223578315896278e-05
*FILE/TRANSFER,FTP,2023-12-21,57500,0.31707612370654165
*FILE/TRANSFER,MONITOREO,2023-12-21,2,8.387562996700996e-06
*FILE/TRANSFER,OPERACION,2023-12-21,18,7.235837928497277e-05
*FILE/TRANSFER,FTP,2023-12-20,56960,0.31198720458487
*FILE/TRANSFER,OPERACION,2023-12-19,18,7.021454322051748e-05
*FILE/TRANSFER,MONITOREO,2023-12-18,2,7.79292233648712e-06
*FILE/TRANSFER,OPERACION,2023-12-18,16,6.425248817995204e-05
*FILE/TRANSFER,FTP,2023-12-17,54189,0.2645511073304566
*FILE/TRANSFER,MONITOREO,2023-12-16,2,8.058945789740696e-06
*FILE/TRANSFER,FTP,2023-12-16,50602,0.2843279011344214
*FILE/TRANSFER,FTP,2023-12-15,55860,0.30587833589498925
*FILE/TRANSFER,MONITOREO,2023-12-15,2,7.855516090193844e-06
*FILE/TRANSFER,OPERACION,2023-12-14,10,3.973138516534297e-05
*FILE/TRANSFER,FTP,2023-12-14,54924,0.29428852340397016
*FILE/TRANSFER,MONITOREO,2023-12-13,2,7.558195760086905e-06
*FILE/TRANSFER,OPERACION,2023-12-13,12,5.051315924132614e-05
*FILE/TRANSFER,FTP,2023-12-13,56293,0.30350038354323056
*FILE/TRANSFER,FTP,2023-12-12,55706,0.29938933533884043
*FILE/TRANSFER,OPERACION,2023-12-12,12,4.779033095508365e-05
*FILE/TRANSFER,OPERACION,2023-12-11,12,4.591251834388195e-05
*FILE/TRANSFER,MONITOREO,2023-12-11,2,8.105891105020739e-06
*FILE/TRANSFER,MONITOREO,2023-12-10,2,7.354766060540052e-06
*FILE/TRANSFER,FTP,2023-12-10,53014,0.25880179281029186
*FILE/TRANSFER,FTP,2023-12-09,52357,0.29180688449919423
*FILE/TRANSFER,MONITOREO,2023-12-09,2,7.79292233648712e-06
*FILE/TRANSFER,FTP,2023-12-08,54098,0.27594828754444434
*FILE/TRANSFER,MONITOREO,2023-12-08,2,8.12153954344742e-06
*FILE/TRANSFER,OPERACION,2023-12-07,36,0.00014828460253122881
*FILE/TRANSFER,MONITOREO,2023-12-07,4,1.6024000948921305e-05
*FILE/TRANSFER,FTP,2023-12-07,115654,0.6414292094377765
*FILE/TRANSFER,FTP,2023-12-06,55802,0.3042625876821167
*FILE/TRANSFER,MONITOREO,2023-12-06,2,8.231078612434185e-06
*FILE/TRANSFER,OPERACION,2023-12-05,18,6.725698835787477e-05
*FILE/TRANSFER,FTP,2023-12-05,54355,0.29368790504027165
*FILE/TRANSFER,MONITOREO,2023-12-05,2,8.371914558274315e-06
*FILE/TRANSFER,MONITOREO,2023-12-04,2,7.871164528620525e-06
*FILE/TRANSFER,FTP,2023-12-02,54247,0.2994583136554264
*FILE/TRANSFER,MONITOREO,2023-12-02,2,8.403211435127677e-06
*FILE/TRANSFER,MONITOREO,2023-12-01,2,7.8085707749138e-06
*FILE/TRANSFER,OPERACION,2023-12-01,14,5.27821828131949e-05
*FILE/TRANSFER,MONITOREO,2023-12-03,2,7.4799535679535e-06
*FILE/TRANSFER,FTP,2023-11-30,56527,0.3096724406274816
*FILE/TRANSFER,MONITOREO,2023-11-30,2,8.199781735580825e-06
*FILE/TRANSFER,OPERACION,2023-11-29,18,7.01988947820908e-05
*FILE/TRANSFER,MONITOREO,2023-11-29,2,8.027648912887333e-06
*FILE/TRANSFER,FTP,2023-11-29,57540,0.3097944827987723
*FILE/TRANSFER,FTP,2023-11-28,55655,0.3025522133620814
*FILE/TRANSFER,MONITOREO,2023-11-28,2,7.636437952220309e-06
*FILE/TRANSFER,FTP,2023-11-27,57164,0.3079963520360376
*FILE/TRANSFER,MONITOREO,2023-11-26,2,7.276523868406648e-06
*FILE/TRANSFER,FTP,2023-11-25,51045,0.27474149562141265
*FILE/TRANSFER,MONITOREO,2023-11-25,2,7.980703597607292e-06
*FILE/TRANSFER,FTP,2023-11-24,56322,0.30243481877700523
*FILE/TRANSFER,MONITOREO,2023-11-24,2,7.933758282327249e-06
*FILE/TRANSFER,OPERACION,2023-11-24,4,1.691596193924212e-05
*FILE/TRANSFER,OPERACION,2023-11-23,18,7.055880886590447e-05
*FILE/TRANSFER,FTP,2023-11-23,56093,0.2983125193453897
*FILE/TRANSFER,OPERACION,2023-11-22,16,6.112280049461583e-05
*FILE/TRANSFER,FTP,2023-11-21,55670,0.29247843723427003
*FILE/TRANSFER,OPERACION,2023-11-21,16,6.137317550944274e-05
*FILE/TRANSFER,UNISYS_UNASSIGNED,2023-11-21,1,4.5536955821641605e-06
*FILE/TRANSFER,MONITOREO,2023-11-20,2,7.65208639064699e-06
*FILE/TRANSFER,FTP,2023-11-19,49251,0.23285194042201693
*FILE/TRANSFER,MONITOREO,2023-11-19,2,7.464305129526819e-06
*FILE/TRANSFER,MONITOREO,2023-11-17,2,7.3234691836866904e-06
*FILE/TRANSFER,OPERACION,2023-11-17,16,6.509750385499281e-05
*FILE/TRANSFER,MONITOREO,2023-11-16,2,7.636437952220309e-06
*FILE/TRANSFER,OPERACION,2023-11-16,20,8.396952059757003e-05
*FILE/TRANSFER,OPERACION,2023-11-15,16,6.453416007163229e-05
*FILE/TRANSFER,FTP,2023-11-15,55240,0.2894362869134993
*FILE/TRANSFER,MONITOREO,2023-11-15,2,7.824219213340482e-06
*FILE/TRANSFER,OPERACION,2023-11-14,16,7.13568792256652e-05
*FILE/TRANSFER,MONITOREO,2023-11-13,2,7.292172306833329e-06
*FILE/TRANSFER,MONITOREO,2023-11-12,2,7.620789513793628e-06
*FILE/TRANSFER,MONITOREO,2023-11-11,2,7.370414498966734e-06
*FILE/TRANSFER,FTP,2023-11-10,57140,0.2844803795184517
*FILE/TRANSFER,MONITOREO,2023-11-10,2,7.198281676273243e-06
*FILE/TRANSFER,OPERACION,2023-11-09,26,9.982138872379785e-05
*FILE/TRANSFER,FTP,2023-11-09,56413,0.2877819496514662
*FILE/TRANSFER,MONITOREO,2023-11-08,2,7.65208639064699e-06
*FILE/TRANSFER,MONITOREO,2024-10-07,2,1.0155836538915945e-05
*FILE/TRANSFER,OPERACION,2023-11-08,14,5.547371422258401e-05
*FILE/TRANSFER,UNISYS_UNASSIGNED,2023-11-08,1,4.5536955821641605e-06
*FILE/TRANSFER,FTP,2023-11-08,56888,0.2940587886794245
*FILE/TRANSFER,FTP,2023-11-07,56474,0.27927103001465153
*FILE/TRANSFER,OPERACION,2023-11-07,22,8.281153615399565e-05
*FILE/TRANSFER,FTP,2023-11-05,28964,0.11963739751446513
*FILE/TRANSFER,MONITOREO,2023-11-05,1,3.771273660830112e-06
*FILE/TRANSFER,FTP,2023-11-06,52258,0.2368249381026107
*FILE/TRANSFER,MONITOREO,2023-11-06,2,6.744476961899494e-06
*FILE/TRANSFER,FTP,2023-11-04,54434,0.3148951538976738
*FILE/TRANSFER,MONITOREO,2023-11-04,2,8.12153954344742e-06
*FILE/TRANSFER,FTP,2023-11-03,56964,0.3261963465903692
*FILE/TRANSFER,MONITOREO,2023-11-03,2,8.387562996700996e-06
*FILE/TRANSFER,MONITOREO,2023-11-02,2,7.63643795222031e-06
*FILE/TRANSFER,OPERACION,2023-11-02,26,0.0001079429282672453
*FILE/TRANSFER,MONITOREO,2023-11-01,2,8.215430174007506e-06
*FILE/TRANSFER,OPERACION,2023-11-01,22,8.795987239637368e-05
*FILE/TRANSFER,OPERACION,2023-10-31,28,0.00011010241277012727
*FILE/TRANSFER,MONITOREO,2023-10-31,2,8.105891105020739e-06
*FILE/TRANSFER,FTP,2023-10-31,57057,0.3262402248117141
*FILE/TRANSFER,FTP,2023-10-30,58517,0.3191514509075516
*FILE/TRANSFER,OPERACION,2023-10-30,22,9.385933368323241e-05
*FILE/TRANSFER,FTP,2023-10-29,51427,0.24600676888849296
*FILE/TRANSFER,OPERACION,2023-10-28,6,2.9575548626427017e-05
*FILE/TRANSFER,MONITOREO,2023-10-28,2,7.996352036033971e-06
*FILE/TRANSFER,FTP,2023-10-27,57571,0.326354035904393
*FILE/TRANSFER,MONITOREO,2023-10-27,2,7.886812967047206e-06
*FILE/TRANSFER,OPERACION,2023-10-27,16,6.127928487888264e-05
*FILE/TRANSFER,FTP,2023-10-26,55696,0.3548475576073884
*FILE/TRANSFER,MONITOREO,2023-10-26,2,8.684883326807934e-06
*FILE/TRANSFER,MONITOREO,2023-10-25,2,8.794422395794702e-06
*FILE/TRANSFER,OPERACION,2023-10-25,38,0.00017975361220728416
*FILE/TRANSFER,FTP,2023-10-24,53184,0.3409458761200692
*FILE/TRANSFER,MONITOREO,2023-10-24,2,8.982203656914873e-06
*FILE/TRANSFER,OPERACION,2023-10-24,18,8.274894240028892e-05
*FILE/TRANSFER,MONITOREO,2023-10-23,2,7.5738441985135856e-06
*FILE/TRANSFER,OPERACION,2023-10-23,26,0.00010562695938009647
*FILE/TRANSFER,MONITOREO,2023-10-22,2,7.511250444806862e-06
*FILE/TRANSFER,FTP,2023-10-21,53883,0.30377272896557717
*FILE/TRANSFER,UNISYS_UNASSIGNED,2023-10-21,1,4.178133059923817e-06
*FILE/TRANSFER,MONITOREO,2023-10-21,2,8.121539543447418e-06
*FILE/TRANSFER,FTP,2023-10-20,56500,0.31869022883337145
*FILE/TRANSFER,OPERACION,2023-10-19,16,6.0136948873734944e-05
*FILE/TRANSFER,MONITOREO,2023-10-18,2,8.012000474460654e-06
*FILE/TRANSFER,OPERACION,2023-10-18,10,3.976268204219633e-05
*FILE/TRANSFER,OPERACION,2023-10-17,18,6.697531646619452e-05
*FILE/TRANSFER,FTP,2023-10-17,55293,0.2982123223941169
*FILE/TRANSFER,FTP,2023-10-16,51809,0.25865382117651864
*FILE/TRANSFER,FTP,2023-10-15,52069,0.2585043785895146
*FILE/TRANSFER,MONITOREO,2023-10-15,2,7.667734829073671e-06
*FILE/TRANSFER,FTP,2023-10-14,54478,0.30577746606086365
*FILE/TRANSFER,MONITOREO,2023-10-13,2,8.215430174007504e-06
*FILE/TRANSFER,OPERACION,2023-10-13,12,4.539611987580148e-05
*FILE/TRANSFER,FTP,2023-10-13,56429,0.3127145283544919
*FILE/TRANSFER,FTP,2023-10-12,53143,0.280233455923168
*FILE/TRANSFER,OPERACION,2023-10-11,14,5.3063854704875136e-05
*FILE/TRANSFER,MONITOREO,2023-10-10,2,8.747477080514657e-06
*FILE/TRANSFER,OPERACION,2023-10-10,18,6.993287132883721e-05
*FILE/TRANSFER,FTP,2023-10-09,55881,0.29568996625256155
*FILE/TRANSFER,MONITOREO,2024-07-21,3,1.2409211672358004e-05
*FILE/TRANSFER,OPERACION,2024-07-22,2,8.7944223957947e-06
*FILE/TRANSFER,FTP,2023-10-08,51866,0.24828975086742375
*FILE/TRANSFER,FTP,2023-10-07,54910,0.30941974964375446
*FILE/TRANSFER,MONITOREO,2023-10-07,2,8.575344257821167e-06
*FILE/TRANSFER,FTP,2023-10-06,56368,0.3116172129066903
*FILE/TRANSFER,MONITOREO,2023-10-06,2,8.340617681420953e-06
*FILE/TRANSFER,FTP,2023-10-05,56149,0.31063630619235777
*FILE/TRANSFER,MONITOREO,2023-10-05,2,8.246727050860867e-06
*FILE/TRANSFER,MONITOREO,2023-10-04,2,7.949406720753928e-06
*FILE/TRANSFER,MONITOREO,2023-10-03,2,7.871164528620525e-06
*FILE/TRANSFER,OPERACION,2023-10-02,14,5.450351104012979e-05
*FILE/TRANSFER,FTP,2023-10-02,55500,0.31121877236747864
*FILE/TRANSFER,MONITOREO,2023-10-02,2,8.982203656914873e-06
*FILE/TRANSFER,FTP,2023-10-01,40900,0.19330087221264755
*FILE/TRANSFER,OPERACION,2023-09-29,14,5.475388605495669e-05
*FILE/TRANSFER,MONITOREO,2023-09-29,2,7.699031705927033e-06
*FILE/TRANSFER,FTP,2023-09-28,56697,0.3180401301073612
*FILE/TRANSFER,OPERACION,2023-09-28,16,5.9777034789921277e-05
*FILE/TRANSFER,OPERACION,2023-09-27,16,5.9573605090374426e-05
*FILE/TRANSFER,MONITOREO,2023-09-26,2,8.027648912887333e-06
*FILE/TRANSFER,FTP,2023-09-25,63583,0.35485270594361945
*FILE/TRANSFER,OPERACION,2023-09-25,16,5.971444103621455e-05
*FILE/TRANSFER,MONITOREO,2023-09-23,2,8.074594228167377e-06
*FILE/TRANSFER,FTP,2023-09-24,54292,0.2633382594617239
*FILE/TRANSFER,MONITOREO,2023-09-24,2,7.1200394841398385e-06
*FILE/TRANSFER,FTP,2023-09-22,56610,0.3202183927363586
*FILE/TRANSFER,MONITOREO,2023-09-22,2,7.965055159180611e-06
*FILE/TRANSFER,OPERACION,2023-09-22,14,5.772708935602608e-05
*FILE/TRANSFER,MONITOREO,2023-09-20,2,7.667734829073671e-06
*FILE/TRANSFER,OPERACION,2023-09-20,16,6.184262866224316e-05
*FILE/TRANSFER,FTP,2023-09-19,55592,0.3074920811077246
*FILE/TRANSFER,MONITOREO,2023-09-19,2,8.262375489287548e-06
*FILE/TRANSFER,OPERACION,2023-09-19,20,8.447027062722382e-05
*FILE/TRANSFER,OPERACION,2023-09-18,14,5.37680344340758e-05
*FILE/TRANSFER,FTP,2023-09-18,56048,0.30536417515357417
*FILE/TRANSFER,MONITOREO,2024-07-02,2,9.201281794888407e-06
*FILE/TRANSFER,FTP,2024-07-02,57363,0.3637692956982123
*FILE/TRANSFER,FTP,2023-09-17,53524,0.25426770472145643
*FILE/TRANSFER,MONITOREO,2023-09-16,2,8.622289573101212e-06
*FILE/TRANSFER,FTP,2023-09-15,55958,0.3131221545270643
*FILE/TRANSFER,FTP,2023-09-14,55833,0.3084677299467486
*FILE/TRANSFER,FTP,2023-09-13,56353,0.31245731497206747
*FILE/TRANSFER,OPERACION,2023-09-13,14,5.619354239021134e-05
*FILE/TRANSFER,MONITOREO,2023-09-13,2,8.434508311981039e-06
*FILE/TRANSFER,FTP,2023-09-12,56045,0.3138465207418381
*FILE/TRANSFER,MONITOREO,2023-09-12,2,8.684883326807934e-06
*FILE/TRANSFER,FTP,2023-09-11,57770,0.3170910210199061
*FILE/TRANSFER,FTP,2023-09-10,45960,0.21432605148894873
*FILE/TRANSFER,MONITOREO,2023-09-10,2,7.965055159180611e-06
*FILE/TRANSFER,FTP,2023-09-09,54479,0.3054204312897248
*FILE/TRANSFER,MONITOREO,2023-09-08,2,7.526898883233542e-06
*FILE/TRANSFER,FTP,2023-09-08,55735,0.3075981305749407
*FILE/TRANSFER,FTP,2023-09-07,55181,0.3087673193004275
